driver_id,driver_name,persona,month,category,currency,total_amount,txn_count,avg_amount,min_amount,max_amount
drv_kumar_sg_12,Kumar Raj,grower,2026-05,HOUSING,SGD,957.37,1,957.37,957.37,957.37
drv_kumar_sg_12,Kumar Raj,grower,2026-05,MOVEMENTS_INTERNAL,SGD,110.6,3,36.87,31.29,40.46
drv_kumar_sg_12,Kumar Raj,grower,2026-05,PLATFORM_DEDUCT,SGD,792.6,13,60.97,40.97,75.89
drv_kumar_sg_12,Kumar Raj,grower,2026-05,RELIGIOUS_GIVING,SGD,7.16,1,7.16,7.16,7.16
drv_kumar_sg_12,Kumar Raj,grower,2026-05,REMITTANCE,SGD,333.85,3,111.28,95.47,125.69
drv_kumar_sg_12,Kumar Raj,grower,2026-05,TELECOM,SGD,47.51,3,15.84,1.21,43.55
drv_kumar_sg_12,Kumar Raj,grower,2026-05,VEHICLE_FUEL,SGD,171.9,11,15.63,11.2,20.93
drv_kumar_sg_12,Kumar Raj,grower,2026-05,VEHICLE_MAINT,SGD,142.01,8,17.75,2.26,110.4
drv_mei_sg_11,Mei Lin Tan,firefighter,2024-11,DEBT_REPAY,SGD,81.87,1,81.87,81.87,81.87
drv_mei_sg_11,Mei Lin Tan,firefighter,2024-11,DISCRETIONARY,SGD,183.09,4,45.77,26.58,56.86
drv_mei_sg_11,Mei Lin Tan,firefighter,2024-11,FOOD_HOUSE,SGD,207.44,3,69.15,51.05,88.38
drv_mei_sg_11,Mei Lin Tan,firefighter,2024-11,FOOD_OUT,SGD,142.48,19,7.5,4.7,12.32
drv_mei_sg_11,Mei Lin Tan,firefighter,2024-11,HEALTHCARE,SGD,26.64,1,26.64,26.64,26.64
drv_mei_sg_11,Mei Lin Tan,firefighter,2024-11,PLATFORM_DEDUCT,SGD,418.75,12,34.9,18.37,48.97
drv_mei_sg_11,Mei Lin Tan,firefighter,2024-11,REMITTANCE,SGD,182.03,2,91.02,55.05,126.98
drv_mei_sg_11,Mei Lin Tan,firefighter,2024-11,TELECOM,SGD,5.77,2,2.88,2.55,3.22
drv_mei_sg_11,Mei Lin Tan,firefighter,2024-11,VEHICLE_FUEL,SGD,220.64,10,22.06,15.23,30.82
drv_mei_sg_11,Mei Lin Tan,firefighter,2024-11,VEHICLE_MAINT,SGD,40.95,7,5.85,3.66,9.41
drv_mei_sg_11,Mei Lin Tan,firefighter,2024-12,DEBT_REPAY,SGD,351.44,2,175.72,56.55,294.89
drv_mei_sg_11,Mei Lin Tan,firefighter,2024-12,DISCRETIONARY,SGD,297.41,8,37.18,16.23,51.15
drv_mei_sg_11,Mei Lin Tan,firefighter,2024-12,FAMILY_DEPENDENTS,SGD,184.42,1,184.42,184.42,184.42
drv_mei_sg_11,Mei Lin Tan,firefighter,2024-12,FOOD_HOUSE,SGD,268.88,4,67.22,52.96,82.43
drv_mei_sg_11,Mei Lin Tan,firefighter,2024-12,FOOD_OUT,SGD,327.53,38,8.62,4.88,13.64
drv_mei_sg_11,Mei Lin Tan,firefighter,2024-12,HEALTHCARE,SGD,76.56,1,76.56,76.56,76.56
drv_mei_sg_11,Mei Lin Tan,firefighter,2024-12,HOUSING,SGD,775.29,1,775.29,775.29,775.29
drv_mei_sg_11,Mei Lin Tan,firefighter,2024-12,PLATFORM_DEDUCT,SGD,941.48,22,42.79,23.03,68.4
drv_mei_sg_11,Mei Lin Tan,firefighter,2024-12,RELIGIOUS_GIVING,SGD,6.07,1,6.07,6.07,6.07
drv_mei_sg_11,Mei Lin Tan,firefighter,2024-12,REMITTANCE,SGD,342.85,4,85.71,63.12,110.4
drv_mei_sg_11,Mei Lin Tan,firefighter,2024-12,TELECOM,SGD,47.56,7,6.79,1.67,28.93
drv_mei_sg_11,Mei Lin Tan,firefighter,2024-12,VEHICLE_FUEL,SGD,492.78,20,24.64,15.29,30.21
drv_mei_sg_11,Mei Lin Tan,firefighter,2024-12,VEHICLE_MAINT,SGD,207.54,17,12.21,2.97,100.72
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-01,DEBT_REPAY,SGD,295.14,2,147.57,82.15,212.99
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-01,DISCRETIONARY,SGD,416.13,12,34.68,15.48,54.38
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-01,FAMILY_DEPENDENTS,SGD,113.74,1,113.74,113.74,113.74
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-01,FOOD_HOUSE,SGD,305.27,4,76.32,59.79,98.59
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-01,FOOD_OUT,SGD,389.2,42,9.27,4.68,13.58
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-01,HOUSING,SGD,661.27,1,661.27,661.27,661.27
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-01,PLATFORM_DEDUCT,SGD,995.8,27,36.88,21.75,52.17
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-01,RELIGIOUS_GIVING,SGD,9.29,1,9.29,9.29,9.29
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-01,REMITTANCE,SGD,437.62,5,87.52,70.44,105.15
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-01,TELECOM,SGD,44.66,7,6.38,1.17,28.6
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-01,VEHICLE_FUEL,SGD,591.95,25,23.68,16.2,31.0
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-01,VEHICLE_MAINT,SGD,183.92,17,10.82,2.44,88.07
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-02,DEBT_REPAY,SGD,387.49,2,193.74,52.65,334.84
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-02,DISCRETIONARY,SGD,207.94,8,25.99,14.03,43.98
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-02,FAMILY_DEPENDENTS,SGD,233.56,1,233.56,233.56,233.56
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-02,FOOD_HOUSE,SGD,266.09,4,66.52,56.82,87.13
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-02,FOOD_OUT,SGD,370.42,42,8.82,4.7,13.25
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-02,HOUSING,SGD,561.47,1,561.47,561.47,561.47
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-02,MOVEMENTS_INTERNAL,SGD,48.77,3,16.26,13.48,17.79
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-02,PLATFORM_DEDUCT,SGD,773.96,19,40.73,32.76,52.64
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-02,RELIGIOUS_GIVING,SGD,6.96,1,6.96,6.96,6.96
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-02,REMITTANCE,SGD,307.82,4,76.95,64.63,92.54
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-02,TELECOM,SGD,63.11,6,10.52,1.25,43.39
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-02,VEHICLE_FUEL,SGD,366.69,16,22.92,15.9,29.28
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-02,VEHICLE_MAINT,SGD,199.38,12,16.62,3.61,117.48
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-03,DEBT_REPAY,SGD,239.22,2,119.61,36.15,203.07
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-03,DISCRETIONARY,SGD,316.38,8,39.55,27.36,55.94
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-03,FAMILY_DEPENDENTS,SGD,187.74,1,187.74,187.74,187.74
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-03,FOOD_HOUSE,SGD,360.5,5,72.1,48.59,98.98
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-03,FOOD_OUT,SGD,489.82,54,9.07,4.71,13.63
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-03,HEALTHCARE,SGD,64.09,1,64.09,64.09,64.09
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-03,HOUSING,SGD,539.69,1,539.69,539.69,539.69
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-03,PLATFORM_DEDUCT,SGD,952.67,23,41.42,22.02,57.64
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-03,RELIGIOUS_GIVING,SGD,7.49,1,7.49,7.49,7.49
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-03,REMITTANCE,SGD,404.43,4,101.11,91.01,123.27
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-03,TELECOM,SGD,54.09,7,7.73,1.78,38.26
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-03,VEHICLE_FUEL,SGD,441.71,19,23.25,15.75,31.01
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-03,VEHICLE_MAINT,SGD,232.19,18,12.9,2.4,139.2
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-04,DEBT_REPAY,SGD,275.87,2,137.94,46.26,229.61
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-04,DISCRETIONARY,SGD,312.5,9,34.72,19.08,46.85
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-04,FAMILY_DEPENDENTS,SGD,134.16,1,134.16,134.16,134.16
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-04,FOOD_HOUSE,SGD,334.44,4,83.61,69.38,99.86
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-04,FOOD_OUT,SGD,471.75,49,9.63,4.75,13.65
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-04,HEALTHCARE,SGD,92.96,1,92.96,92.96,92.96
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-04,HOUSING,SGD,820.26,1,820.26,820.26,820.26
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-04,PLATFORM_DEDUCT,SGD,1025.61,26,39.45,22.72,54.66
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-04,RELIGIOUS_GIVING,SGD,9.69,1,9.69,9.69,9.69
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-04,REMITTANCE,SGD,349.47,4,87.37,71.14,110.17
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-04,TELECOM,SGD,77.32,7,11.05,1.48,54.78
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-04,VEHICLE_FUEL,SGD,539.31,23,23.45,15.24,30.99
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-04,VEHICLE_MAINT,SGD,232.37,21,11.07,2.44,107.51
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-05,DEBT_REPAY,SGD,356.36,2,178.18,39.91,316.45
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-05,DISCRETIONARY,SGD,325.75,9,36.19,27.23,49.77
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-05,FAMILY_DEPENDENTS,SGD,186.39,1,186.39,186.39,186.39
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-05,FOOD_HOUSE,SGD,410.93,5,82.19,63.44,98.82
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-05,FOOD_OUT,SGD,462.98,52,8.9,4.66,13.78
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-05,HOUSING,SGD,827.89,1,827.89,827.89,827.89
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-05,PLATFORM_DEDUCT,SGD,1016.42,26,39.09,21.68,57.91
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-05,RELIGIOUS_GIVING,SGD,13.8,1,13.8,13.8,13.8
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-05,REMITTANCE,SGD,490.48,5,98.1,63.96,124.77
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-05,TELECOM,SGD,44.0,5,8.8,1.26,31.61
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-05,VEHICLE_FUEL,SGD,529.37,24,22.06,15.01,30.14
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-05,VEHICLE_MAINT,SGD,213.86,18,11.88,2.34,111.69
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-06,DEBT_REPAY,SGD,270.44,2,135.22,54.23,216.21
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-06,DISCRETIONARY,SGD,329.61,9,36.62,13.6,57.16
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-06,FAMILY_DEPENDENTS,SGD,267.94,1,267.94,267.94,267.94
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-06,FOOD_HOUSE,SGD,265.74,4,66.44,49.35,74.73
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-06,FOOD_OUT,SGD,458.28,50,9.17,4.73,13.74
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-06,HOUSING,SGD,786.38,1,786.38,786.38,786.38
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-06,PLATFORM_DEDUCT,SGD,1020.64,26,39.26,17.37,55.52
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-06,RELIGIOUS_GIVING,SGD,14.38,1,14.38,14.38,14.38
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-06,REMITTANCE,SGD,382.55,4,95.64,72.4,116.9
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-06,TELECOM,SGD,51.89,6,8.65,1.6,38.04
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-06,VEHICLE_FUEL,SGD,534.99,23,23.26,15.18,30.46
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-06,VEHICLE_MAINT,SGD,200.95,15,13.4,2.59,108.02
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-07,DEBT_REPAY,SGD,262.03,2,131.02,85.51,176.52
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-07,DISCRETIONARY,SGD,523.36,14,37.38,14.83,56.48
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-07,FAMILY_DEPENDENTS,SGD,153.42,1,153.42,153.42,153.42
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-07,FOOD_HOUSE,SGD,335.42,4,83.86,58.51,98.37
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-07,FOOD_OUT,SGD,453.58,45,10.08,5.06,13.78
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-07,HOUSING,SGD,815.49,1,815.49,815.49,815.49
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-07,PLATFORM_DEDUCT,SGD,1136.11,27,42.08,18.61,56.0
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-07,RELIGIOUS_GIVING,SGD,15.72,1,15.72,15.72,15.72
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-07,REMITTANCE,SGD,285.67,4,71.42,55.06,103.76
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-07,TELECOM,SGD,69.26,8,8.66,1.89,48.31
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-07,VEHICLE_FUEL,SGD,602.79,26,23.18,15.39,30.88
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-07,VEHICLE_MAINT,SGD,217.53,14,15.54,3.51,136.02
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-08,DEBT_REPAY,SGD,264.27,2,132.13,33.93,230.34
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-08,DISCRETIONARY,SGD,326.34,10,32.63,12.42,55.64
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-08,FAMILY_DEPENDENTS,SGD,269.45,1,269.45,269.45,269.45
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-08,FOOD_HOUSE,SGD,431.04,5,86.21,58.2,98.49
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-08,FOOD_OUT,SGD,438.91,46,9.54,4.73,13.71
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-08,HEALTHCARE,SGD,27.03,1,27.03,27.03,27.03
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-08,HOUSING,SGD,878.39,1,878.39,878.39,878.39
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-08,PLATFORM_DEDUCT,SGD,1024.77,26,39.41,22.29,50.92
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-08,RELIGIOUS_GIVING,SGD,5.83,1,5.83,5.83,5.83
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-08,REMITTANCE,SGD,438.41,5,87.68,62.17,110.78
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-08,TELECOM,SGD,58.96,6,9.83,3.69,35.98
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-08,VEHICLE_FUEL,SGD,508.19,22,23.1,15.35,30.65
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-08,VEHICLE_MAINT,SGD,181.25,14,12.95,2.94,108.05
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-09,DEBT_REPAY,SGD,349.85,2,174.92,87.96,261.89
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-09,DISCRETIONARY,SGD,444.44,13,34.19,15.5,51.64
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-09,FAMILY_DEPENDENTS,SGD,130.76,1,130.76,130.76,130.76
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-09,FOOD_HOUSE,SGD,341.18,4,85.3,65.71,98.09
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-09,FOOD_OUT,SGD,526.96,56,9.41,4.68,13.74
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-09,HEALTHCARE,SGD,680.5,2,340.25,83.01,597.49
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-09,HOUSING,SGD,714.47,1,714.47,714.47,714.47
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-09,PLATFORM_DEDUCT,SGD,985.45,26,37.9,20.26,53.44
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-09,RELIGIOUS_GIVING,SGD,7.65,1,7.65,7.65,7.65
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-09,REMITTANCE,SGD,429.0,4,107.25,71.32,124.31
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-09,TELECOM,SGD,71.18,6,11.86,2.93,53.81
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-09,VEHICLE_FUEL,SGD,558.55,25,22.34,15.03,30.22
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-09,VEHICLE_MAINT,SGD,214.27,19,11.28,2.85,105.26
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-10,DEBT_REPAY,SGD,243.93,2,121.97,42.39,201.54
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-10,DISCRETIONARY,SGD,418.48,12,34.87,13.34,50.14
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-10,FAMILY_DEPENDENTS,SGD,128.45,1,128.45,128.45,128.45
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-10,FOOD_HOUSE,SGD,335.11,4,83.78,68.0,90.68
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-10,FOOD_OUT,SGD,423.32,47,9.01,4.68,13.73
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-10,HEALTHCARE,SGD,43.92,1,43.92,43.92,43.92
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-10,HOUSING,SGD,631.85,1,631.85,631.85,631.85
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-10,MOVEMENTS_INTERNAL,SGD,13.11,1,13.11,13.11,13.11
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-10,PLATFORM_DEDUCT,SGD,1069.46,27,39.61,26.18,52.01
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-10,RELIGIOUS_GIVING,SGD,12.42,1,12.42,12.42,12.42
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-10,REMITTANCE,SGD,476.26,5,95.25,78.21,108.9
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-10,TELECOM,SGD,42.78,5,8.56,1.58,27.72
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-10,VEHICLE_FUEL,SGD,644.39,26,24.78,16.08,31.02
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-10,VEHICLE_MAINT,SGD,195.14,19,10.27,2.58,97.55
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-11,DEBT_REPAY,SGD,408.04,2,204.02,86.69,321.35
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-11,DISCRETIONARY,SGD,321.98,8,40.25,16.72,55.63
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-11,FAMILY_DEPENDENTS,SGD,117.55,1,117.55,117.55,117.55
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-11,FOOD_HOUSE,SGD,334.54,5,66.91,54.71,83.77
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-11,FOOD_OUT,SGD,452.26,50,9.05,4.63,13.76
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-11,HEALTHCARE,SGD,39.72,1,39.72,39.72,39.72
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-11,HOUSING,SGD,926.76,1,926.76,926.76,926.76
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-11,MOVEMENTS_INTERNAL,SGD,32.34,2,16.17,10.37,21.97
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-11,PLATFORM_DEDUCT,SGD,998.75,25,39.95,24.21,52.51
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-11,RELIGIOUS_GIVING,SGD,10.8,1,10.8,10.8,10.8
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-11,REMITTANCE,SGD,380.35,4,95.09,86.78,102.56
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-11,TELECOM,SGD,56.82,5,11.36,3.35,40.06
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-11,VEHICLE_FUEL,SGD,582.79,24,24.28,15.1,30.76
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-11,VEHICLE_MAINT,SGD,232.48,16,14.53,2.36,137.56
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-12,DEBT_REPAY,SGD,393.75,2,196.88,88.15,305.6
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-12,DISCRETIONARY,SGD,441.63,13,33.97,19.66,54.35
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-12,FAMILY_DEPENDENTS,SGD,247.1,1,247.1,247.1,247.1
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-12,FOOD_HOUSE,SGD,319.49,4,79.87,53.39,96.74
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-12,FOOD_OUT,SGD,537.03,58,9.26,4.83,13.51
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-12,HOUSING,SGD,771.32,1,771.32,771.32,771.32
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-12,PLATFORM_DEDUCT,SGD,1123.04,27,41.59,19.02,65.75
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-12,RELIGIOUS_GIVING,SGD,15.58,1,15.58,15.58,15.58
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-12,REMITTANCE,SGD,357.37,4,89.34,78.48,96.25
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-12,TELECOM,SGD,48.84,8,6.1,1.5,27.55
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-12,VEHICLE_FUEL,SGD,508.1,24,21.17,15.3,27.55
drv_mei_sg_11,Mei Lin Tan,firefighter,2025-12,VEHICLE_MAINT,SGD,203.75,17,11.99,2.39,98.84
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-01,DEBT_REPAY,SGD,306.8,2,153.4,53.25,253.55
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-01,DISCRETIONARY,SGD,172.07,5,34.41,24.17,41.62
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-01,FAMILY_DEPENDENTS,SGD,234.98,1,234.98,234.98,234.98
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-01,FOOD_HOUSE,SGD,365.92,5,73.18,66.98,87.02
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-01,FOOD_OUT,SGD,475.74,52,9.15,4.73,13.39
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-01,HOUSING,SGD,830.09,1,830.09,830.09,830.09
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-01,PLATFORM_DEDUCT,SGD,1105.23,26,42.51,19.17,59.03
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-01,RELIGIOUS_GIVING,SGD,6.56,1,6.56,6.56,6.56
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-01,REMITTANCE,SGD,527.75,5,105.55,68.44,127.86
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-01,TELECOM,SGD,70.32,8,8.79,1.31,46.68
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-01,VEHICLE_FUEL,SGD,520.36,23,22.62,15.28,30.99
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-01,VEHICLE_MAINT,SGD,237.02,15,15.8,2.35,143.65
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-02,DEBT_REPAY,SGD,298.15,2,149.07,60.08,238.07
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-02,DISCRETIONARY,SGD,446.5,14,31.89,13.03,49.85
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-02,FAMILY_DEPENDENTS,SGD,173.32,1,173.32,173.32,173.32
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-02,FOOD_HOUSE,SGD,332.54,4,83.13,69.25,91.55
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-02,FOOD_OUT,SGD,488.9,51,9.59,4.73,13.53
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-02,HOUSING,SGD,808.5,1,808.5,808.5,808.5
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-02,PLATFORM_DEDUCT,SGD,865.63,24,36.07,14.89,57.22
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-02,RELIGIOUS_GIVING,SGD,10.85,1,10.85,10.85,10.85
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-02,REMITTANCE,SGD,363.05,4,90.76,68.01,113.78
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-02,TELECOM,SGD,68.78,8,8.6,2.72,41.53
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-02,VEHICLE_FUEL,SGD,492.01,23,21.39,16.27,29.07
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-02,VEHICLE_MAINT,SGD,195.41,15,13.03,2.41,96.34
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-03,DEBT_REPAY,SGD,220.05,2,110.03,34.15,185.9
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-03,DISCRETIONARY,SGD,402.68,12,33.56,18.01,56.57
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-03,FAMILY_DEPENDENTS,SGD,209.14,1,209.14,209.14,209.14
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-03,FOOD_HOUSE,SGD,315.99,4,79.0,63.76,89.14
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-03,FOOD_OUT,SGD,408.94,47,8.7,4.63,13.74
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-03,HOUSING,SGD,882.82,1,882.82,882.82,882.82
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-03,PLATFORM_DEDUCT,SGD,864.43,24,36.02,15.95,55.05
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-03,RELIGIOUS_GIVING,SGD,13.17,1,13.17,13.17,13.17
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-03,REMITTANCE,SGD,367.78,4,91.94,55.29,128.32
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-03,TELECOM,SGD,62.4,6,10.4,1.9,49.49
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-03,VEHICLE_FUEL,SGD,486.68,21,23.18,15.29,31.03
