txn_id,txn_seq,bank_reference,driver_id,driver_name,persona,earnings_tier,market,country,city,posted_at,value_date,timezone,date,year,month,iso_week,day_of_week,is_weekend,hour,time_of_day,amount,currency,direction,running_balance,category,subcategory,merchant_name,merchant_category_code,payment_channel,payment_rail,is_recurring,is_income,is_internal_movement,is_essential,is_discretionary,categorisation_confidence,needs_review,festival_window,anomaly_flag,geo_lat,geo_lon,device,app_version,reconciled,settlement_status,fx_rate_to_usd,note,sms_text
c3243672-14c2-460f-8a1d-3c8a424a8045,3390,REF10095E49B0,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-10 20:34:00,2026-04-10,+08:00,2026-04-10,2026,2026-04,2026-W15,Friday,False,20,evening,8.45,SGD,debit,11949.37,FOOD_OUT,coffee,Hawker Centre,5814,qr_pay,qr,False,False,False,False,False,0.97,False,,,1.35958,103.92005,Android 14,5.4.3,True,settled,0.74,,PayNow: SGD 8.45 paid to Hawker Centre
386a3209-62f8-4058-8337-08a5436e5699,3391,REF8660CABB68,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-10 12:35:00,2026-04-10,+08:00,2026-04-10,2026,2026-04,2026-W15,Friday,False,12,afternoon,113.87,SGD,debit,11835.5,REMITTANCE,family_send,Family Remittance,4829,bank_transfer,transfer,False,False,False,False,False,0.81,False,,,1.40525,103.88061,Android 14,5.4.3,True,settled,0.74,,OCBC: SGD 113.87 - Family Remittance
d07dcf3f-5b23-4352-915e-d9546e628d09,3392,REF4FBB0B31FC,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-10 09:19:00,2026-04-10,+08:00,2026-04-10,2026,2026-04,2026-W15,Friday,False,9,morning,139.39,SGD,debit,11696.11,VEHICLE_MAINT,vehicle_insurance,Wilson Carpark,7523,auto_debit,direct_debit,True,False,False,True,False,0.79,False,,,1.40702,103.83408,Android 14,5.4.3,True,settled,0.74,,OCBC: SGD 139.39 - Wilson Carpark
6823b681-d5d5-4e1b-9f8e-14aedbd78abb,3393,REF2E152E8787,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-10 22:30:00,2026-04-10,+08:00,2026-04-10,2026,2026-04,2026-W15,Friday,False,22,night,44.74,SGD,debit,11651.37,MOVEMENTS_INTERNAL,pool_topup,Saver Pool - Savings Pocket,6536,bank_transfer,transfer,False,False,True,False,False,0.91,False,,,1.38467,103.91311,Android 14,5.4.3,True,settled,0.74,internal transfer - not a spend,OCBC: SGD 44.74 - Saver Pool - Savings Pocket
33ad5f96-d595-4c5b-bc55-cb3991c2c530,3394,REFD7FE336597,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-11 22:00:00,2026-04-11,+08:00,2026-04-11,2026,2026-04,2026-W15,Saturday,True,22,night,81.73,SGD,credit,11733.1,INCOME_GRAB,food,Grab,4121,grab_payout,platform,False,True,False,False,False,0.91,False,,,1.39422,103.86529,Android 14,5.4.3,True,settled,0.74,,OCBC: SGD 81.73 received from Grab
fcc2b0ab-e612-4dd5-89e3-6eabc6429906,3395,REFADDE07E267,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-11 22:01:00,2026-04-11,+08:00,2026-04-11,2026,2026-04,2026-W15,Saturday,True,22,night,81.73,SGD,credit,11814.83,INCOME_GRAB,mart,Grab,4121,grab_payout,platform,False,True,False,False,False,0.75,False,,,1.43603,103.90696,Android 14,5.4.3,True,settled,0.74,,OCBC: SGD 81.73 received from Grab
84a5577b-5aaf-45d8-8b54-6928d078cef1,3396,REF1EA0B09433,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-11 22:05:00,2026-04-11,+08:00,2026-04-11,2026,2026-04,2026-W15,Saturday,True,22,night,32.69,SGD,debit,11782.14,PLATFORM_DEDUCT,commission,Grab Platform Fee,4121,grab_payout,platform,False,False,False,False,False,0.93,False,,,1.44689,103.89793,Android 14,5.4.3,True,settled,0.74,,OCBC: SGD 32.69 - Grab Platform Fee
60f942e3-d35e-459b-bf87-1a4cebfe5cdc,3397,REF93D741F819,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-11 06:54:00,2026-04-11,+08:00,2026-04-11,2026,2026-04,2026-W15,Saturday,True,6,morning,19.01,SGD,debit,11763.13,VEHICLE_FUEL,ev_charge,Caltex,5541,qr_pay,qr,False,False,False,True,False,0.83,False,,,1.42323,103.84664,Android 14,5.4.3,True,settled,0.74,,PayNow: SGD 19.01 paid to Caltex
ddd02970-f0b1-49e8-a9bc-d02fdfb54d97,3398,REF16869AC05C,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-11 14:00:00,2026-04-11,+08:00,2026-04-11,2026,2026-04,2026-W15,Saturday,True,14,afternoon,6.08,SGD,debit,11757.05,FOOD_OUT,snack,Ya Kun Kaya Toast,5814,ewallet,wallet,False,False,False,False,False,0.75,False,,,1.41686,103.83223,Android 14,5.4.3,True,settled,0.74,,PayNow: SGD 6.08 paid to Ya Kun Kaya Toast
3f29dfc5-a302-4f62-80a6-a54d7e8dd035,3399,REFDF84C6D190,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-11 09:17:00,2026-04-11,+08:00,2026-04-11,2026,2026-04,2026-W15,Saturday,True,9,morning,8.16,SGD,debit,11748.89,FOOD_OUT,coffee,Toast Box,5814,cash,cash,False,False,False,False,False,0.61,True,,,1.41281,103.85762,Android 14,5.4.3,True,settled,0.74,,OCBC: SGD 8.16 - Toast Box
f6735eda-a58c-41cf-a12c-b558928b4cac,3400,REF7959458F6C,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-11 13:31:00,2026-04-11,+08:00,2026-04-11,2026,2026-04,2026-W15,Saturday,True,13,afternoon,3.15,SGD,debit,11745.74,VEHICLE_MAINT,parking,Wilson Carpark,7523,cash,cash,False,False,False,True,False,0.68,True,,,1.4252,103.824,Android 14,5.4.3,True,settled,0.74,,OCBC: SGD 3.15 - Wilson Carpark
fff81bcd-8274-4692-a64c-5215bc037a70,3401,REF096F1C0065,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-11 12:13:00,2026-04-11,+08:00,2026-04-11,2026,2026-04,2026-W15,Saturday,True,12,afternoon,63.84,SGD,debit,11681.9,FOOD_HOUSE,groceries,Sheng Siong,5411,qr_pay,qr,False,False,False,True,False,0.83,False,,,1.45094,103.92215,Android 14,5.4.3,True,settled,0.74,,PayNow: SGD 63.84 paid to Sheng Siong
bf62b563-3f76-469d-a34f-319117df859e,3402,REFD9238F4648,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-13 22:00:00,2026-04-13,+08:00,2026-04-13,2026,2026-04,2026-W16,Monday,False,22,night,51.75,SGD,credit,11733.65,INCOME_GRAB,food,Grab,4121,grab_payout,platform,False,True,False,False,False,0.8,False,,,1.3891,103.82695,Android 14,5.4.3,True,settled,0.74,,OCBC: SGD 51.75 received from Grab
9c246c14-a402-4b54-bd8a-91453b1959fe,3403,REF19071255D8,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-13 22:01:00,2026-04-13,+08:00,2026-04-13,2026,2026-04,2026-W16,Monday,False,22,night,51.75,SGD,credit,11785.4,INCOME_GRAB,mart,Grab,4121,grab_payout,platform,False,True,False,False,False,0.94,False,,,1.44914,103.90639,Android 14,5.4.3,True,settled,0.74,,OCBC: SGD 51.75 received from Grab
fefacf28-2d1e-4015-a743-5de860a1343f,3404,REF9542FF23C1,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-13 22:05:00,2026-04-13,+08:00,2026-04-13,2026,2026-04,2026-W16,Monday,False,22,night,20.7,SGD,debit,11764.7,PLATFORM_DEDUCT,commission,Grab Platform Fee,4121,grab_payout,platform,False,False,False,False,False,0.9,False,,,1.37334,103.89529,Android 14,5.4.3,True,settled,0.74,,OCBC: SGD 20.70 - Grab Platform Fee
22d0ddb0-72f5-4be6-969b-fc2da4ce8964,3405,REF89A3B32AC7,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-13 10:25:00,2026-04-13,+08:00,2026-04-13,2026,2026-04,2026-W16,Monday,False,10,morning,12.99,SGD,debit,11751.71,VEHICLE_FUEL,petrol,Shell,5541,debit_card,card,False,False,False,True,False,0.84,False,,,1.4075,103.89438,Android 14,5.4.3,True,settled,0.74,,OCBC: SGD 12.99 - Shell
dd466767-05b3-4e58-9ec6-3448f2d265f4,3406,REF48ACFE3F58,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-13 17:47:00,2026-04-13,+08:00,2026-04-13,2026,2026-04,2026-W16,Monday,False,17,evening,4.61,SGD,debit,11747.1,FOOD_OUT,dinner,Hawker Centre,5814,cash,cash,False,False,False,False,False,0.52,True,,,1.42564,103.82715,Android 14,5.4.3,True,settled,0.74,,OCBC: SGD 4.61 - Hawker Centre
6abca87b-ec4e-4c91-8f2e-61e771c1ff9e,3407,REF16689560D8,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-13 12:00:00,2026-04-13,+08:00,2026-04-13,2026,2026-04,2026-W16,Monday,False,12,afternoon,3.31,SGD,debit,11743.79,FOOD_OUT,dinner,Food Republic,5814,ewallet,wallet,False,False,False,False,False,0.78,False,,,1.35362,103.8313,Android 14,5.4.3,True,settled,0.74,,PayNow: SGD 3.31 paid to Food Republic
7fa7dea5-5a7e-42de-b5eb-563d76efa586,3408,REF1863B10E86,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-13 21:07:00,2026-04-13,+08:00,2026-04-13,2026,2026-04,2026-W16,Monday,False,21,night,4.47,SGD,debit,11739.32,FOOD_OUT,dinner,Ya Kun Kaya Toast,5814,qr_pay,qr,False,False,False,False,False,0.99,False,,,1.36378,103.91878,Android 14,5.4.3,True,settled,0.74,,PayNow: SGD 4.47 paid to Ya Kun Kaya Toast
14f6115d-e66d-40f9-aa12-b8e54dbaf3d3,3409,REF5E67AD68DF,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-14 22:00:00,2026-04-14,+08:00,2026-04-14,2026,2026-04,2026-W16,Tuesday,False,22,night,60.91,SGD,credit,11800.23,INCOME_GRAB,food,Grab,4121,grab_payout,platform,False,True,False,False,False,0.81,False,,,1.39386,103.89896,Android 14,5.4.3,True,settled,0.74,,OCBC: SGD 60.91 received from Grab
e4d73c13-eea3-40bd-82c1-0e01e4412ac1,3410,REF74C4C82896,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-14 22:01:00,2026-04-14,+08:00,2026-04-14,2026,2026-04,2026-W16,Tuesday,False,22,night,60.91,SGD,credit,11861.14,INCOME_GRAB,mart,Grab,4121,grab_payout,platform,False,True,False,False,False,0.75,False,,,1.40927,103.84491,Android 14,5.4.3,True,settled,0.74,,OCBC: SGD 60.91 received from Grab
804e2570-f481-4330-a75e-f2fda23d8a36,3411,REF4FD10905F1,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-14 22:05:00,2026-04-14,+08:00,2026-04-14,2026,2026-04,2026-W16,Tuesday,False,22,night,24.36,SGD,debit,11836.78,PLATFORM_DEDUCT,commission,Grab Platform Fee,4121,grab_payout,platform,False,False,False,False,False,0.83,False,,,1.43718,103.89392,Android 14,5.4.3,True,settled,0.74,,OCBC: SGD 24.36 - Grab Platform Fee
6bcd0cd5-b6e6-48d8-84d1-4048ec01214b,3412,REF274DCC1CA8,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-14 07:06:00,2026-04-14,+08:00,2026-04-14,2026,2026-04,2026-W16,Tuesday,False,7,morning,12.41,SGD,debit,11824.37,VEHICLE_FUEL,ev_charge,Esso,5541,qr_pay,qr,False,False,False,True,False,0.99,False,,,1.42865,103.88838,Android 14,5.4.3,True,settled,0.74,,PayNow: SGD 12.41 paid to Esso
e62dcf37-0f44-40c3-9ee6-5afa462c1ed7,3413,REFFAE16B6A06,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-14 09:20:00,2026-04-14,+08:00,2026-04-14,2026,2026-04,2026-W16,Tuesday,False,9,morning,6.15,SGD,debit,11818.22,FOOD_OUT,coffee,Old Chang Kee,5814,ewallet,wallet,False,False,False,False,False,0.91,False,,,1.36526,103.87532,Android 14,5.4.3,True,settled,0.74,,PayNow: SGD 6.15 paid to Old Chang Kee
025007c7-4d8c-4a65-b8cc-aae944b497ed,3414,REF849FD8397F,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-14 09:50:00,2026-04-14,+08:00,2026-04-14,2026,2026-04,2026-W16,Tuesday,False,9,morning,3.88,SGD,debit,11814.34,VEHICLE_MAINT,wash,Wilson Carpark,7523,ewallet,wallet,False,False,False,True,False,0.8,False,,,1.37274,103.85364,Android 14,5.4.3,True,settled,0.74,,PayNow: SGD 3.88 paid to Wilson Carpark
ff0d5db3-91d7-4370-b2ec-d3d435f03dd5,3415,REFDC5C516E13,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-15 22:00:00,2026-04-15,+08:00,2026-04-15,2026,2026-04,2026-W16,Wednesday,False,22,night,59.96,SGD,credit,11874.3,INCOME_GRAB,food,Grab,4121,grab_payout,platform,False,True,False,False,False,0.73,False,,,1.4176,103.8219,Android 14,5.4.3,True,settled,0.74,,OCBC: SGD 59.96 received from Grab
825e1ae3-7363-4774-b0ea-6d9e1a2f3a91,3416,REFEE46664286,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-15 22:01:00,2026-04-15,+08:00,2026-04-15,2026,2026-04,2026-W16,Wednesday,False,22,night,59.96,SGD,credit,11934.26,INCOME_GRAB,mart,Grab,4121,grab_payout,platform,False,True,False,False,False,0.76,False,,,1.40898,103.8615,Android 14,5.4.3,True,settled,0.74,,OCBC: SGD 59.96 received from Grab
4f9d1b51-3382-4cbe-b03d-9831054e44b0,3417,REF50CAFADDFD,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-15 22:05:00,2026-04-15,+08:00,2026-04-15,2026,2026-04,2026-W16,Wednesday,False,22,night,23.98,SGD,debit,11910.28,PLATFORM_DEDUCT,commission,Grab Platform Fee,4121,grab_payout,platform,False,False,False,False,False,0.77,False,,,1.38333,103.92483,Android 14,5.4.3,True,settled,0.74,,OCBC: SGD 23.98 - Grab Platform Fee
8884ba9e-8302-41cc-8810-f948f9d0e918,3418,REF064032327C,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-15 22:06:00,2026-04-15,+08:00,2026-04-15,2026,2026-04,2026-W16,Wednesday,False,22,night,9.54,SGD,credit,11919.82,INCOME_GRAB,incentive,Grab Incentive,4121,grab_payout,platform,False,True,False,False,False,0.94,False,,,1.45472,103.84885,Android 14,5.4.3,True,settled,0.74,,OCBC: SGD 9.54 received from Grab
d7854749-b6ef-4ae8-bb6b-6dc1666c4f14,3419,REFFC5C58D247,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-15 08:35:00,2026-04-15,+08:00,2026-04-15,2026,2026-04,2026-W16,Wednesday,False,8,morning,15.67,SGD,debit,11904.15,VEHICLE_FUEL,cng,Caltex,5541,cash,cash,False,False,False,True,False,0.65,True,,,1.35842,103.89669,Android 14,5.4.3,True,settled,0.74,,OCBC: SGD 15.67 - Caltex
7cdd5a49-d9db-45d1-8d03-d22f8d67569c,3420,REFC30D4C2F3F,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-15 07:17:00,2026-04-15,+08:00,2026-04-15,2026,2026-04,2026-W16,Wednesday,False,7,morning,5.38,SGD,debit,11898.77,FOOD_OUT,drink,Ya Kun Kaya Toast,5814,cash,cash,False,False,False,False,False,0.45,True,,,1.44266,103.94103,Android 14,5.4.3,True,settled,0.74,,OCBC: SGD 5.38 - Ya Kun Kaya Toast
c1c9f93d-76a2-4344-b236-087db159dd10,3421,REF80CB8A9B7C,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-15 10:53:00,2026-04-15,+08:00,2026-04-15,2026,2026-04,2026-W16,Wednesday,False,10,morning,17.15,SGD,debit,11881.62,DISCRETIONARY,entertainment,Coffee Shop,5999,ewallet,wallet,False,False,False,False,True,0.77,False,,,1.44307,103.90098,Android 14,5.4.3,True,settled,0.74,,PayNow: SGD 17.15 paid to Coffee Shop
49aa6796-692b-4d36-80e8-7c6fcaae034e,3422,REF08FBE87906,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-16 22:00:00,2026-04-16,+08:00,2026-04-16,2026,2026-04,2026-W16,Thursday,False,22,night,86.7,SGD,credit,11968.32,INCOME_GRAB,food,Grab,4121,grab_payout,platform,False,True,False,False,False,0.78,False,,,1.45672,103.83241,Android 14,5.4.3,True,settled,0.74,,OCBC: SGD 86.70 received from Grab
473880e2-6c06-4edf-9e7c-eae1c1538184,3423,REF2B94C4C7F8,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-16 22:01:00,2026-04-16,+08:00,2026-04-16,2026,2026-04,2026-W16,Thursday,False,22,night,86.7,SGD,credit,12055.02,INCOME_GRAB,mart,Grab,4121,grab_payout,platform,False,True,False,False,False,0.9,False,,,1.4174,103.88711,Android 14,5.4.3,True,settled,0.74,,OCBC: SGD 86.70 received from Grab
97c88ab1-7bb4-4def-998a-0f7ed22bbf71,3424,REF10965C20AE,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-16 22:05:00,2026-04-16,+08:00,2026-04-16,2026,2026-04,2026-W16,Thursday,False,22,night,34.68,SGD,debit,12020.34,PLATFORM_DEDUCT,commission,Grab Platform Fee,4121,grab_payout,platform,False,False,False,False,False,0.89,False,,,1.35867,103.85926,Android 14,5.4.3,True,settled,0.74,,OCBC: SGD 34.68 - Grab Platform Fee
03e531a8-0815-4eb2-94d0-ec6b2cb27a1d,3425,REF241231EEC9,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-16 22:06:00,2026-04-16,+08:00,2026-04-16,2026,2026-04,2026-W16,Thursday,False,22,night,11.4,SGD,credit,12031.74,INCOME_GRAB,incentive,Grab Incentive,4121,grab_payout,platform,False,True,False,False,False,0.98,False,,,1.36994,103.85001,Android 14,5.4.3,True,settled,0.74,,OCBC: SGD 11.40 received from Grab
e73bd643-79e4-41e4-ac19-b37ec848144a,3426,REFE25D89EE02,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-16 11:07:00,2026-04-16,+08:00,2026-04-16,2026,2026-04,2026-W16,Thursday,False,11,morning,12.55,SGD,debit,12019.19,VEHICLE_FUEL,petrol,SPC,5541,qr_pay,qr,False,False,False,True,False,0.78,False,,,1.43191,103.8817,Android 14,5.4.3,True,settled,0.74,,PayNow: SGD 12.55 paid to SPC
76279c8e-d8c4-4f40-addb-0f1d49709817,3427,REFB8012D4D68,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-16 09:09:00,2026-04-16,+08:00,2026-04-16,2026,2026-04,2026-W16,Thursday,False,9,morning,3.63,SGD,debit,12015.56,FOOD_OUT,drink,Old Chang Kee,5814,ewallet,wallet,False,False,False,False,False,0.82,False,,,1.40601,103.9386,Android 14,5.4.3,True,settled,0.74,,PayNow: SGD 3.63 paid to Old Chang Kee
14455bfa-ab4f-4d77-87f3-c9daf9a94bc4,3428,REF417AA4D611,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-16 09:25:00,2026-04-16,+08:00,2026-04-16,2026,2026-04,2026-W16,Thursday,False,9,morning,1.34,SGD,debit,12014.22,TELECOM,data_topup,Circles.Life,4814,ewallet,wallet,False,False,False,True,False,0.8,False,,,1.38965,103.86117,Android 14,5.4.3,True,settled,0.74,,PayNow: SGD 1.34 paid to Circles.Life
fb2b9ee1-1044-41e0-841f-663e8aad4627,3429,REFD756642DEC,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-17 22:00:00,2026-04-17,+08:00,2026-04-17,2026,2026-04,2026-W16,Friday,False,22,night,97.76,SGD,credit,12111.98,INCOME_GRAB,food,Grab,4121,grab_payout,platform,False,True,False,False,False,0.87,False,,,1.34309,103.84156,Android 14,5.4.3,True,settled,0.74,,OCBC: SGD 97.76 received from Grab
5d3e446e-e153-467f-805a-084f4e014761,3430,REFE20BAC6D41,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-17 22:01:00,2026-04-17,+08:00,2026-04-17,2026,2026-04,2026-W16,Friday,False,22,night,97.76,SGD,credit,12209.74,INCOME_GRAB,mart,Grab,4121,grab_payout,platform,False,True,False,False,False,0.86,False,,,1.42628,103.91806,Android 14,5.4.3,True,settled,0.74,,OCBC: SGD 97.76 received from Grab
5848eea6-c045-4775-8c74-20411dd30e21,3431,REFB42D7E01FC,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-17 22:05:00,2026-04-17,+08:00,2026-04-17,2026,2026-04,2026-W16,Friday,False,22,night,39.1,SGD,debit,12170.64,PLATFORM_DEDUCT,commission,Grab Platform Fee,4121,grab_payout,platform,False,False,False,False,False,0.77,False,,,1.40255,103.89348,Android 14,5.4.3,True,settled,0.74,,OCBC: SGD 39.10 - Grab Platform Fee
115252e2-3691-4d2b-852d-391f11f810c8,3432,REF43563E1972,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-17 06:20:00,2026-04-17,+08:00,2026-04-17,2026,2026-04,2026-W16,Friday,False,6,morning,15.21,SGD,debit,12155.43,VEHICLE_FUEL,cng,Shell,5541,debit_card,card,False,False,False,True,False,0.94,False,,,1.36544,103.86051,Android 14,5.4.3,True,settled,0.74,,OCBC: SGD 15.21 - Shell
89f13397-7ff5-42df-8997-c7993361bc1f,3433,REF0AC73D8F65,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-17 10:31:00,2026-04-17,+08:00,2026-04-17,2026,2026-04,2026-W16,Friday,False,10,morning,7.3,SGD,debit,12148.13,FOOD_OUT,coffee,Ya Kun Kaya Toast,5814,qr_pay,qr,False,False,False,False,False,0.89,False,,,1.38127,103.82227,Android 14,5.4.3,True,settled,0.74,,PayNow: SGD 7.30 paid to Ya Kun Kaya Toast
81d2ecaa-baa2-4700-886b-b389a3ce0865,3434,REFEF6AC6DCF7,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-17 17:27:00,2026-04-17,+08:00,2026-04-17,2026,2026-04,2026-W16,Friday,False,17,evening,3.08,SGD,debit,12145.05,FOOD_OUT,drink,Kopitiam,5814,ewallet,wallet,False,False,False,False,False,0.75,False,,,1.35319,103.82664,Android 14,5.4.3,True,settled,0.74,,PayNow: SGD 3.08 paid to Kopitiam
8d05272d-def8-44a8-b604-a08975b7e927,3435,REFBB3A4E9144,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-17 12:14:00,2026-04-17,+08:00,2026-04-17,2026,2026-04,2026-W16,Friday,False,12,afternoon,75.06,SGD,debit,12069.99,REMITTANCE,family_send,Family Remittance,4829,bank_transfer,transfer,False,False,False,False,False,0.98,False,,,1.38233,103.85285,Android 14,5.4.3,True,settled,0.74,,OCBC: SGD 75.06 - Family Remittance
ada344e8-a50b-427f-af3d-1945fb9b05c4,3436,REF1297DB00EA,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-17 22:30:00,2026-04-17,+08:00,2026-04-17,2026,2026-04,2026-W16,Friday,False,22,night,46.2,SGD,debit,12023.79,MOVEMENTS_INTERNAL,pool_topup,Saver Pool - Savings Pocket,6536,bank_transfer,transfer,False,False,True,False,False,0.95,False,,,1.46111,103.90774,Android 14,5.4.3,True,settled,0.74,internal transfer - not a spend,OCBC: SGD 46.20 - Saver Pool - Savings Pocket
d0590820-a412-4ff4-b9c3-480e48a25163,3437,REF9490AD230B,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-18 22:00:00,2026-04-18,+08:00,2026-04-18,2026,2026-04,2026-W16,Saturday,True,22,night,103.64,SGD,credit,12127.43,INCOME_GRAB,food,Grab,4121,grab_payout,platform,False,True,False,False,False,0.86,False,,,1.38345,103.84552,Android 14,5.4.3,True,settled,0.74,,OCBC: SGD 103.64 received from Grab
8641d015-8d07-4707-a081-982c88a0dd09,3438,REF8804009895,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-18 22:01:00,2026-04-18,+08:00,2026-04-18,2026,2026-04,2026-W16,Saturday,True,22,night,103.64,SGD,credit,12231.07,INCOME_GRAB,mart,Grab,4121,grab_payout,platform,False,True,False,False,False,0.99,False,,,1.45403,103.87596,Android 14,5.4.3,True,settled,0.74,,OCBC: SGD 103.64 received from Grab
5e850df8-3d2f-42f4-b290-b7f4082f525a,3439,REFAC01037E7A,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-18 22:05:00,2026-04-18,+08:00,2026-04-18,2026,2026-04,2026-W16,Saturday,True,22,night,41.46,SGD,debit,12189.61,PLATFORM_DEDUCT,commission,Grab Platform Fee,4121,grab_payout,platform,False,False,False,False,False,0.82,False,,,1.39077,103.86802,Android 14,5.4.3,True,settled,0.74,,OCBC: SGD 41.46 - Grab Platform Fee
17bac78c-b62c-4e19-beae-ee2c4d8db591,3440,REF12E167FB07,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-18 17:43:00,2026-04-18,+08:00,2026-04-18,2026,2026-04,2026-W16,Saturday,True,17,evening,7.43,SGD,debit,12182.18,FOOD_OUT,coffee,Toast Box,5814,cash,cash,False,False,False,False,False,0.64,True,,,1.34319,103.88549,Android 14,5.4.3,True,settled,0.74,,OCBC: SGD 7.43 - Toast Box
77b7abd6-da5d-48f1-89b1-904dd83c4d93,3441,REF95C15582F2,drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,SG,Singapore,Singapore,2026-04-18 20:41:00,2026-04-18,+08:00,2026-04-18,2026,2026-04,2026-W16,Saturday,True,20,evening,6.61,SGD,debit,12175.57,FOOD_OUT,coffee,Food Republic,5814,qr_pay,qr,False,False,False,False,False,0.88,False,,,1.36809,103.92981,Android 14,5.4.3,True,settled,0.74,,PayNow: SGD 6.61 paid to Food Republic
